version,candidates,scan_points,h2d_ms,kernel_ms,d2h_ms,total_ms,best_score
gpu_cuda,4,1081,1.090588,0.606675,0.090366,1.988257,0.851931
gpu_cuda,4,1081,1.087359,0.605946,0.090887,1.986902,0.771747
gpu_cuda,961,1081,1.488198,4.211829,0.183075,6.403057,0.822593
gpu_cuda,961,1081,1.740649,4.162923,0.223649,6.746447,0.841429
gpu_cuda,961,1081,1.767003,4.156516,0.134429,6.444881,0.814950
gpu_cuda,961,1081,1.236527,4.200422,0.107345,5.761538,0.817957
gpu_cuda,961,1081,1.167100,4.380269,0.317765,6.359359,0.882843
gpu_cuda,961,1081,1.260226,4.202506,0.143023,5.922113,0.948671
gpu_cuda,961,1081,2.758163,4.332560,0.146981,7.737034,0.991076
gpu_cuda,961,1081,1.567053,4.372925,0.842981,7.739066,0.978821
gpu_cuda,961,1081,1.807421,4.267560,0.153387,6.555820,0.868676
gpu_cuda,961,1081,1.840025,4.363185,0.149430,7.183590,0.826776
gpu_cuda,961,1081,2.138154,4.460218,0.161461,7.116714,0.776442
gpu_cuda,961,1081,1.735389,4.368863,0.169586,6.641081,0.775226
gpu_cuda,961,1081,1.899766,4.455843,0.178440,6.909106,0.780675
gpu_cuda,961,1081,1.791535,4.364852,0.246097,6.855355,0.766433
gpu_cuda,961,1081,2.178104,4.478343,0.164221,7.235413,0.770684
gpu_cuda,4,1081,1.486218,0.935274,0.112554,2.750558,0.948816
gpu_cuda,4,1081,1.144651,0.626675,0.098491,2.072633,0.825358
gpu_cuda,4,1081,1.145328,0.677718,0.105210,2.133779,0.749346
gpu_cuda,4,1081,1.225329,0.608654,0.099532,2.127009,0.750819
gpu_cuda,4,1081,1.224392,0.637300,0.134324,2.334772,0.775361
gpu_cuda,4,1081,1.300122,0.649488,0.431933,2.620349,0.715383
gpu_cuda,4,1081,1.226371,0.788501,0.096616,2.319928,0.978821
gpu_cuda,4,1081,1.240329,0.687406,0.088647,2.214614,0.942058
gpu_cuda,4,1081,1.121526,0.691468,0.088231,2.089456,0.842343
gpu_cuda,4,1081,1.132203,0.620686,0.095210,2.043257,0.820994
gpu_cuda,4,1081,1.092619,0.609332,0.091303,1.999664,0.775067
gpu_cuda,4,1081,1.135693,0.622873,0.099585,2.054924,0.830930
gpu_cuda,4,1081,1.103192,0.679176,0.098127,2.080028,0.861294
gpu_cuda,4,1081,1.081473,0.615894,0.095314,1.999039,0.853857
gpu_cuda,4,1081,1.076890,0.665634,0.124377,2.058674,0.799779
gpu_cuda,4,1081,1.338612,0.661728,0.089428,2.283834,0.853451
gpu_cuda,4,1081,1.200173,0.666364,0.114949,2.182947,0.772912
gpu_cuda,961,1081,1.781951,4.346259,0.129897,6.472017,0.817388
gpu_cuda,961,1081,1.149391,4.384436,0.176565,5.925290,0.843837
gpu_cuda,961,1081,1.180693,4.362820,0.116512,5.955655,0.815871
gpu_cuda,961,1081,1.204913,4.399279,0.418287,6.254670,0.818523
