version,candidates,scan_points,width,height,best_score,time_ms
baseline,4,1081,467,314,0.684399,0.189065
baseline,4,1081,467,314,0.515068,0.184847
baseline,4,1081,467,314,0.476719,0.173960
baseline,4,1081,467,314,0.627698,0.181461
baseline,4,1081,467,314,0.524554,0.172034
baseline,4,1081,467,314,0.526060,0.174898
baseline,4,1081,467,314,0.561412,0.201148
baseline,4,1081,467,314,0.455428,0.173909
baseline,4,1081,467,314,0.470414,0.174481
baseline,4,1081,467,314,0.951047,0.185523
baseline,4,1081,467,314,0.824581,0.181096
baseline,4,1081,467,314,0.746194,0.180628
baseline,4,1081,467,314,0.749041,0.173752
baseline,4,1081,467,314,0.774544,0.175054
baseline,4,1081,467,314,0.654706,0.179430
